asset_id,day,date,Hydrogen,Oxigen,Nitrogen,Methane,CO,CO2,Ethylene,Ethane,Acethylene,DBDS,Power factor,Interfacial V,Dielectric rigidity,Water content,top_oil_temp_c,load_pct,vibration_g,health_index,RUL_days
TX-101,10,2026-06-25,15.271754720705237,10321.96939663843,30899.655797937954,29.95972057468575,184.15195751582428,802.4949551661098,2.5609238165356247,14.331753118598376,0.11831805084712027,0.4336803641130218,0.0020091894477783255,34.51583056666642,59.50849035845706,13.002757825304604,66.61434631101177,85.69918485954194,0.048454943207500996,13.99,177.8465
TX-101,11,2026-06-26,12.91217216498789,9888.07059155975,35484.99358254244,31.10651063503853,179.43045776918254,907.23918253023,3.1141141650694526,20.03494807506784,0.13753689222563342,0.457337832472059,0.001913784991535247,33.536557998163,59.11393947905477,12.31560500359034,68.6175608626647,69.16732929805113,0.043458535599322036,14.46,176.131
TX-101,12,2026-06-27,8.558132910784035,9918.667039727547,32875.17117628087,27.596777964373242,183.68265994266628,892.4589956597954,2.1211358043216846,12.065909509218018,0.14258494224056598,0.43562887093629843,0.0016709643264636081,36.83691352832131,64.35760075386061,10.828433371174658,63.89525312963591,77.73244440752407,0.06728697644405593,13.4,180.0
TX-101,13,2026-06-28,12.039428764715288,9877.361077028945,36554.67515212349,32.43813673197034,193.79841037358423,889.2941628387167,2.312552095815009,14.523652512050669,0.09467225019982091,0.5116084944813128,0.0018334018343542952,35.47153852254514,61.519073726729744,12.155429327668466,66.0552692251976,75.42524278062294,0.05000084393091415,13.4,180.0
TX-101,14,2026-06-29,12.835325899371458,10158.247130836655,34805.426803173024,40.75047916272385,232.89028613985923,930.8677242045201,2.6184713951526164,12.775177056033165,0.12382285906177731,0.5131374612573569,0.0021440430210174833,33.255414013025806,61.39115772233727,12.454420338214362,61.66870794675657,71.2278015404004,0.052637172043565196,13.4,180.0
TX-101,15,2026-06-30,15.15740039506873,9853.914407098222,34793.02346386808,29.045081985470084,204.57609462457194,1017.7193578394525,1.7166707795343512,14.526299470980632,0.10353024842744894,0.514799699484355,0.0018884256256036132,33.243278217521414,60.491993225571164,13.727350214164185,60.398415785251586,81.91062410958551,0.04671474776877106,13.4,180.0
TX-101,16,2026-07-01,14.816026962513458,9473.550744648026,34331.08765528825,36.82552310843294,213.27960551444488,1038.5849284327956,3.5887059444888467,15.878173357859152,0.13487869052335585,0.521949657936915,0.0022483964530391177,34.70342904646529,60.09981872378881,11.302576176699723,67.96875180378456,65.57357101508107,0.057823503424176616,13.4,180.0
TX-101,17,2026-07-02,14.428046827484522,10585.62354673366,36501.73797746252,39.44886218160579,216.3436507896318,774.2367795477408,2.9665234135508998,12.655985614810369,0.08963440315267451,0.5755614216638361,0.0021912601432693087,34.30106957142125,58.4794239503394,12.03278209287626,61.350319551856614,69.63087778082735,0.05312009471551244,15.22,173.357
TX-101,18,2026-07-03,18.46593610832009,10304.38073611222,30417.4209828038,31.887796296956715,203.27048472367863,933.1112228298155,3.8081048408256035,10.873523446390514,0.08817793149617789,0.5295453161396677,0.0015255216801638174,36.47594904805351,60.552534919050984,12.846583985843404,63.287169015434614,81.51010951972968,0.060684715559890384,13.4,180.0
TX-101,19,2026-07-04,15.698634060411505,10117.200446349349,35540.68647856345,26.06956758654214,198.9808959463882,887.7981974038113,3.1916969321767477,16.99964849382059,0.07882927836043183,0.49374954848402114,0.002444436664297692,34.25641177118744,58.76662497406452,12.202306191831193,67.53315557145596,75.09140844448527,0.0632896059043699,14.88,174.598
TX-101,20,2026-07-05,17.57038194769958,10420.91003344503,36108.23300264819,42.044890670403106,197.92989206604253,739.7182166346789,3.8021271807585704,14.084601138086349,0.10215760888686067,0.5654775342430264,0.0015193221376823226,33.74835278589386,57.59808309432172,11.205863709974576,66.31890981805098,79.19350274250216,0.05276274179328554,16.28,169.488
TX-101,21,2026-07-06,10.7617023483229,8844.948281683679,35108.70717078076,28.068076258914637,211.3224975698638,956.1562900977016,3.069120716029341,16.520266170751707,0.10458422748230137,0.5265032352800734,0.0017885980211390354,34.82038858616854,60.295164144985435,12.820528475417419,63.81877648332628,79.1693380458569,0.04734161208084621,13.4,180.0
TX-101,22,2026-07-07,14.64737349801561,10414.759521012036,31013.879257891687,23.96492604516615,172.59273047884332,713.3107104121357,2.6608677799224116,16.498867799455482,0.0943023186723485,0.5098895040970927,0.0023267652490132377,36.327686132267694,59.89629309791079,13.353585889569397,65.27637997530233,68.3008142093803,0.04405599647801265,13.52,179.562
TX-101,23,2026-07-08,10.558390462304951,9555.933073133174,34283.96662385114,34.48554404086659,236.7534913431876,789.4254787698368,3.1964137341299597,12.918912121684931,0.10949394176926405,0.4934456674656137,0.0014507282522457409,35.92829699156849,59.0924989307869,11.466099761626445,61.79074276613093,69.76573378649955,0.05427890440694917,14.49,176.0215
TX-101,24,2026-07-09,14.432266977190784,10164.331001141241,35723.84370785769,37.091258480048054,195.5840279947485,781.8513746523415,3.5336112082859916,14.33702365580549,0.12229184889154754,0.5191688556591235,0.0019606587409389965,35.3487758940463,62.92651884018945,14.076980529053753,65.20814340539833,76.2815247465366,0.06076240157466386,13.4,180.0
TX-101,25,2026-07-10,12.463016901697959,10166.535186309127,34948.27430409229,32.07782251812862,185.87403118521615,772.8346005352824,1.9635082820043541,12.765231774020783,0.09082649430121334,0.4853404206675619,0.002581169348728855,36.105993369907296,58.55686332548756,12.347708452450957,63.778765290949025,72.72508929567924,0.05185325649415382,15.13,173.6855
TX-101,26,2026-07-11,16.85751335092618,9830.370758057992,37127.70306546872,24.818921588562468,202.7698448436178,1107.8138981276666,3.1115398713126377,17.866429013212347,0.10183040356346416,0.5290388547664898,0.0019829650416821926,34.829592418835794,58.83077640491187,12.430301358957554,62.4453884324427,80.32468189050743,0.060852870044459106,14.8,174.89
TX-101,27,2026-07-12,16.09959422171169,9856.875633222155,35907.93115861739,29.005578699976056,221.45566239784358,753.4875132627901,2.832196315940677,11.018376009752004,0.0700987833954559,0.5681931114906955,0.002268555494591506,34.28051976671521,57.74624481593865,9.035471162158348,63.369513476202094,94.36332009797923,0.054348842714636476,16.1,170.14499999999998
TX-101,28,2026-07-13,13.32128314185153,10232.540104750153,31878.083294011114,29.08265842265358,204.83592564102355,893.1119478543161,3.39540306084504,15.689290452472104,0.11336652036215994,0.46558138588846204,0.0022693446225231645,36.62893694762399,58.54477572052288,11.112304344285441,69.0073530089607,73.46924810643952,0.06403821392066557,15.15,173.6125
TX-101,29,2026-07-14,13.672392864323449,10727.522788135355,35262.971633610905,31.880750611188866,234.24239290627503,871.0583618044664,2.5294389520375207,14.10287158394329,0.10904667901286277,0.42171204639097426,0.0021912412707953367,34.461228682382256,61.721718991100346,9.605739695099528,62.6403026746875,61.50825479012718,0.04173770533636048,13.4,180.0
TX-101,30,2026-07-15,15.742997703326829,9910.386687275122,34493.24486210397,29.814013396108717,207.117453577444,819.3171166445513,3.3534248204495256,16.32533194077097,0.10770075875312203,0.5278266721375632,0.002088925400242598,37.035073302731064,59.86935874342124,11.692916781665422,62.739417258927865,66.74189863537731,0.037555282123989245,13.56,179.416
TX-101,31,2026-07-16,12.333608060307245,9964.659809173965,35668.59025699543,30.885979304203467,187.84063950861903,972.0147651215971,3.3697063361504735,14.680703385155965,0.08694167710670576,0.52742139604149,0.0020563920762458315,33.551872740584955,59.89802961602339,12.26203581207438,62.300915640536736,76.51874714269954,0.03545177514742211,13.52,179.562
TX-101,32,2026-07-17,19.008558300036512,10623.974992529716,34494.96533139407,32.46787195907166,155.05456203338397,807.4921871787734,2.853110539923935,12.855733957146281,0.11428792965261318,0.5998648265373997,0.0016470155841712096,34.16253659591481,60.3531725524649,13.61111614849962,61.33287706238029,76.99228897845553,0.0682129885081311,13.4,180.0
TX-101,33,2026-07-18,10.044722555462197,9359.465396577085,34152.78678707832,28.06798946403287,219.60668339662254,919.332777585667,2.112518970178936,16.03082080580162,0.088449222252887,0.563722360847062,0.0018117237390689242,34.36338471689776,60.8116974162068,12.762926482336937,66.34429809180861,61.51522146092154,0.055380344399282515,13.4,180.0
TX-101,34,2026-07-19,11.897075844976804,10117.638055794132,32152.53112920188,32.92287352445887,187.32433584757035,797.3892279791582,3.3569100682412,15.483289043353503,0.08772046397214206,0.5725589424510532,0.0018678042735290772,35.032107673970934,60.4033701715179,11.380334065871386,66.41340888019978,70.7323812226822,0.04588361677783791,13.4,180.0
TX-101,35,2026-07-20,19.087927919410024,9479.706973743783,30174.43933814102,38.76627902023667,254.544529278026,867.5784587640535,2.0315809796899074,14.379032047608112,0.09427554100318662,0.49050380794888715,0.0016659835874234456,35.57956114247648,60.78676106292913,10.505594380180693,67.09759019508466,91.42147985556713,0.0517196033243706,13.4,180.0
TX-101,36,2026-07-21,13.988024513794482,9928.998392796238,36230.51353393712,22.078567276074732,206.94744057760016,868.7628840429752,3.9239125064780227,14.651654532390085,0.1333577522223904,0.4448129651108996,0.0021761777500408377,35.31940026379123,58.69642912820282,12.17739611463694,68.6375565104948,72.4096663657072,0.03308037350830237,14.96,174.306
TX-101,37,2026-07-22,14.947311520567663,9548.788452603743,34315.31812267224,30.344317713618857,169.64823848991196,770.7473328543458,3.2410334177627624,13.95456260766064,0.048705113163588665,0.5392422018304067,0.002081710926582272,34.28612517596352,58.02475468341264,12.835807896314337,66.0480518676813,94.06081826147259,0.05420188598724938,15.77,171.3495
TX-101,38,2026-07-23,16.163109423786043,9916.536034945717,36633.55173440158,33.89801382671886,228.89743927369437,858.2941665090173,2.7822962635280186,14.04179365817604,0.1158160344235798,0.5749187220148366,0.00186234785205521,34.57522627220691,60.471115835804696,11.754238499987098,67.85616095941967,56.985781675047626,0.04173294953083106,13.4,180.0
TX-101,39,2026-07-24,12.652750998115662,8839.821993806927,33072.72311126239,26.2171384996821,199.94250230418203,989.0372713328211,2.8774696744046486,12.938372559457692,0.09886090917572943,0.5524586810720675,0.0017072123551655286,34.08942511607855,60.837823438911336,11.778463884269199,66.94245407212843,74.89082566563762,0.05701663648089567,13.4,180.0
TX-101,40,2026-07-25,11.894765657878077,9993.957674605866,34578.619971273685,24.73379571682471,172.79669272935305,954.859922821973,2.824523808891011,12.95543943670534,0.09807642126153336,0.5564009428674651,0.0013157786463884233,33.50336131009667,58.6156703371571,13.46117886672033,65.8477609487579,81.13853792368981,0.0385983908087377,15.06,173.941
TX-101,41,2026-07-26,11.64139237418842,10223.906858361355,35116.5486618709,33.577275690099626,200.41448816032593,922.2514981163702,3.0790595424525544,16.55553477816985,0.11614016563888942,0.4190064002804115,0.0013258194333977435,36.001745397651504,61.781587639892905,10.979376980486663,59.42049378036312,75.79227856805761,0.059308382263505294,13.4,180.0
TX-101,42,2026-07-27,20.392783567302942,10258.148786050726,34256.56660682861,26.388259746288316,204.49859010447625,876.0588236891795,2.4924660471355917,19.097511301726573,0.13570336804144262,0.5568024341777714,0.0017237448806572617,35.85501932429728,60.959439614246854,12.442545624204053,68.74899580113133,80.08296914289022,0.05740014236304336,13.4,180.0
TX-101,43,2026-07-28,16.91071885011663,10170.395704001054,31432.777740571633,31.292349499699053,193.24738138624883,797.6127233887984,3.8409083096504117,18.457990681771406,0.12718441200591224,0.5127606708427938,0.002405187536285797,35.012053180601825,60.30419591534667,10.906528629538016,66.19097391349652,75.48308742739533,0.03697347883165536,13.4,180.0
TX-101,44,2026-07-29,14.846408664550209,9960.135218071595,38595.12233328928,35.36564201364695,204.70178563722882,919.9029847840866,3.022106189052099,14.594172030408904,0.07835145605223427,0.49244740611965354,0.0017761705230042461,33.74968446107685,60.7668327218213,12.391264659933235,59.639877465895765,74.01852290003899,0.059957013858999236,13.4,180.0
TX-101,45,2026-07-30,18.177671216688964,10512.918421442619,35077.82641380292,26.68967998966778,182.90055660040647,927.5683923800286,3.1896400171825814,17.57466222321013,0.12199959300684168,0.4933885671734414,0.0016267382363417391,34.6808934029891,60.325846792215785,11.797916754610595,63.266317675767034,77.0230785197592,0.044960422585893896,13.4,180.0
TX-101,46,2026-07-31,13.115801748823879,10155.72641715172,34196.01483974159,32.15575983283893,210.1402698967783,808.8456799126741,2.759379438067294,17.875553879832925,0.07675840974531425,0.39416727755147346,0.0014414464540272467,35.02910994657667,60.04637591704905,11.88238914457488,68.6425694867855,53.61732453517649,0.053959338744308236,13.4,180.0
TX-101,47,2026-08-01,19.68431460541072,9436.109617554142,34240.38697642021,27.1911095602377,186.89092481035345,873.8990395981568,3.713742641842252,18.67477335097504,0.09328121549919705,0.5952530107032235,0.0020106729430953876,36.753691026701084,59.860052025519764,12.131057826046144,66.0964234179285,100.0,0.05851285574844789,13.57,179.3795
TX-101,48,2026-08-02,12.878206410145609,10484.498935137928,34276.33492583132,28.52714949030839,223.0515292219144,902.4868470216923,3.139287957255903,15.027970443730585,0.1067316625321087,0.5212482948718075,0.0014189099201883755,35.66657266860953,58.52697087025455,10.557700864440589,64.82476626842396,75.67184802651563,0.043064938354277195,15.17,173.5395
TX-101,49,2026-08-03,17.493095573003924,9328.912416814546,34186.11250245488,28.07186098858307,204.04941290945357,922.3091427717791,2.496053525188228,16.448565354912457,0.101260047366694,0.4054026873344045,0.0014124225678808907,34.98768070707069,59.668549023320466,11.896579886425366,64.91605263040934,76.80447871608145,0.059476496098483,13.8,178.54
TX-101,50,2026-08-04,11.666685297247327,9414.014203549603,32813.352284225235,32.46114625752524,229.98176218133742,865.4928449408392,1.7491500779201727,11.592014274779249,0.08333926554407978,0.47211355562523927,0.001877483411823582,35.038581122980915,59.532380503766326,13.049339610543408,62.97194808295589,68.10145632419565,0.05478875538520462,13.96,177.956
TX-101,51,2026-08-05,10.393073790221642,10194.84585266,35205.106367452536,30.2996817305245,236.94999304356193,850.2234043764225,4.030149085262039,14.549137101543801,0.07445967110059544,0.5034959790497413,0.0016771264399043696,34.2482441521865,60.59554995002323,12.555582088650125,63.13349689923722,82.8992411603712,0.06157507758021134,13.4,180.0
TX-101,52,2026-08-06,19.308905269689873,10264.70670356286,37726.857424171394,21.653233298678682,198.9279962201756,830.6395794941259,3.059612930563696,13.857101561606525,0.09667684316100536,0.5941087440102024,0.0019490840610738866,35.413792317190214,59.651596005113646,12.075713287956834,65.01805004130821,78.58659252778527,0.06165307535547177,13.82,178.467
TX-101,53,2026-08-07,19.94218199280999,10154.810040954584,36179.0937720712,25.323234151054773,203.6302486366006,975.2231571906871,3.4329843192085767,15.423219465590101,0.11772787919135905,0.524538335449691,0.0023600918774777965,35.28935915695711,59.46645252664345,12.335841256933024,56.208216872441675,78.06308589108039,0.013515871747852168,14.04,177.66400000000002
TX-101,54,2026-08-08,9.829609777783746,10225.884300470492,35955.05867453359,25.285744054716588,191.24739893950243,1009.6432790891306,2.757984934213662,19.48584062480597,0.09996160293647308,0.5204018088440634,0.0024850623195495822,35.13102711619342,58.4964840289638,11.89027254830571,64.89316779142973,64.08206678238747,0.04744167928659177,15.2,173.43
TX-101,55,2026-08-09,12.77342371800769,10462.178878593717,35069.22374837051,29.704240468112026,203.46745745679786,917.8497614724932,3.30840709984489,13.000575542661238,0.07916824734757456,0.5552339607701265,0.0018762989383385809,33.58315790740313,60.66571906407466,12.463369806032686,60.40785422822988,76.83585372370885,0.057355830924283736,13.4,180.0
TX-101,56,2026-08-10,16.12315935511879,10315.990741880698,32191.4618038185,32.79375124726449,199.6403571720086,861.3767873020284,3.4352778047098633,17.95854902134846,0.1358874010920072,0.5657403935752953,0.001967079745510945,35.35272016302634,61.150234307676364,12.121177949299462,65.39229256373463,81.59002505500946,0.04940717353974068,13.4,180.0
TX-101,57,2026-08-11,12.812139190879016,9792.76346708207,36267.82075546749,31.173848186716924,212.5986081909525,953.6063393761751,2.812579268551195,16.512496327259612,0.1075768520691679,0.43825934565442604,0.002432691437355873,34.49925525624308,57.51735698522222,10.954956290413698,61.936864517965034,75.41738654926027,0.04726149494453763,16.38,169.123
TX-101,58,2026-08-12,13.989504097078221,10309.85098274124,35679.750722385405,32.75945234237221,214.09263409232776,949.290773440179,1.9460233291112785,14.271123495471077,0.056395798710210526,0.5018029963398898,0.0019986101083326966,36.04553227478968,61.78145158908168,12.202775048252366,63.4989167678093,78.8812889003659,0.04472082362675687,13.4,180.0
TX-101,59,2026-08-13,14.995822045669954,10493.068158480384,33884.457308021156,35.22793744379692,219.54574861176812,823.6166546295343,3.4869470641087004,16.39713269074301,0.10203851774745315,0.4618838270986174,0.001742238194427329,34.462337423096976,60.81389169493794,11.044374832598603,66.3125367458596,65.06595576897286,0.04795931415561151,13.4,180.0
TX-101,60,2026-08-14,15.328943263722026,11222.565072529458,32245.368688959265,38.57994833846871,209.09622580983583,932.893753441277,3.059173956694102,15.889453636390465,0.09692629791275965,0.5727025090728729,0.0018630586567325834,36.13223457217925,59.033449319680464,11.939748153598712,61.784112343129344,78.64018976278015,0.06445125956926534,14.56,175.766
TX-101,61,2026-08-15,14.767931460537438,9901.557150648045,32770.76607386415,30.093743496690138,174.34514862782785,826.9697610624938,3.113393023054568,17.638026395482793,0.15618421722459008,0.47067074574645495,0.002430590046993632,35.243752480401646,59.77312852988044,12.432594451726152,65.18574945103988,75.88316580489774,0.04591666837173331,13.67,179.0145
TX-101,62,2026-08-16,10.805671020603448,9228.187398738959,36306.48976656245,29.877037572456747,194.38091212130323,900.6804501378523,3.3974661264578137,15.360727886052796,0.08687890126718066,0.5613146477824474,0.0024737556508944896,35.49455665532285,61.460495267016135,13.241959996813812,68.39029794921355,79.912793416901,0.05598347047074883,13.4,180.0
TX-101,63,2026-08-17,16.558981720039508,9451.331162726477,36401.44631371917,24.501799425686176,190.51235730409363,1004.285205424647,3.4201100813470986,17.974796579371727,0.09456651232625415,0.44238755793616164,0.0019278688408788972,35.10203129724057,60.11848307451002,13.133680478756702,63.91618872498967,77.81627577442339,0.040113728505653944,13.4,180.0
TX-101,64,2026-08-18,16.35095183413144,10001.554275092818,33500.37332343096,30.122053728878317,202.82248776845847,878.3875896530324,3.885670621133842,14.803107995384241,0.09512207779645325,0.3951274521194929,0.0017317377944061569,34.73692657554365,58.97122098573504,13.381707593377797,64.50518667381134,85.30755399454603,0.05061704634050368,14.63,175.5105
TX-101,65,2026-08-19,15.11168350926473,9955.601776143749,35007.592503242915,39.91550681343551,160.2154444559067,739.8763404449057,2.728414584471943,15.029055763875137,0.11380208849528026,0.5236543599013738,0.001884726226135829,36.01904369324176,61.5452931047291,12.184057831271566,67.88797271746053,77.18116210745703,0.044385169732171166,13.4,180.0
TX-101,66,2026-08-20,17.093450517000015,10055.306561289339,35002.67969350897,38.70663091756772,157.6918727122975,786.5852663872345,2.406464786812815,14.273478704862388,0.0949078366046794,0.4246337176113476,0.0017044525903067522,34.13915832147643,63.68613613811384,13.801741947747146,63.764751746946054,72.0913336775456,0.03850796002811706,13.4,180.0
TX-101,67,2026-08-21,9.2756087603242,9941.559906795737,33004.29603351195,30.937941656743433,174.80685459439786,839.0420433351794,3.0743135476514154,15.732419195567875,0.1083494391748403,0.4339755507921481,0.0022564057190406685,34.19978830339815,60.94928687191096,11.989361323381807,60.87083750276616,72.47041836335049,0.05365363742063768,13.4,180.0
TX-101,68,2026-08-22,16.838896141423795,9929.50605127779,38063.55778120211,36.42007942841991,201.77954553944053,960.0097449709556,3.9668967425940935,18.920969201566052,0.07544000238355006,0.45367334444214247,0.0024454756360201553,33.941718949162365,58.01618830006248,11.513805869300953,66.26068012842376,74.18082634711124,0.04349436379594408,15.78,171.31300000000002
TX-101,69,2026-08-23,12.977362614826474,9643.831467793645,33240.98074268211,42.81102121830106,212.96450558331486,970.9407243523791,2.755461265940538,14.628086645627903,0.0857289203725929,0.36741458325403986,0.0015865972169456402,33.189381320019606,56.62532433307259,10.804641025701898,68.9748670381449,74.64451065836516,0.06290563762321175,17.45,165.2175
TX-101,70,2026-08-24,16.232947730702627,10391.279412857579,33198.20600939085,34.04294286131774,221.69022513325885,853.8682166213046,3.279770185308083,16.132375517149665,0.08900894757739834,0.44386157838645024,0.0016447615004305184,35.08650554192146,60.49051480318397,11.207474169542085,65.07975602397829,79.56429628910789,0.05618190714665301,13.4,180.0
TX-101,71,2026-08-25,19.655640360367464,10638.49041609902,32997.41713448691,39.86145039647813,196.59806665282582,983.5898249963542,3.0339933130255443,14.175701243086065,0.06384606280450135,0.4914217744891826,0.0015321850294083175,35.96729923584277,62.27518898570887,11.20308901070331,65.90591222755782,69.1968678239362,0.043715152698632104,13.4,180.0
TX-101,72,2026-08-26,17.323484111596116,9980.730869078294,38479.29608386202,29.05268821370705,227.30597968559806,907.7930730366226,3.3978890048721166,14.105684685340107,0.09900882324896836,0.4942250560350533,0.001749182865546264,35.66208153458175,60.97537350836755,12.593554694905567,69.61089696175293,86.59475840989043,0.04625055310150865,13.4,180.0
TX-101,73,2026-08-27,16.119156955302536,9688.199655370894,35046.71063222911,28.485434620060964,239.82231551099747,929.095852027437,2.890985435947789,17.387237143712753,0.056587691804091775,0.3992948702567355,0.0022387515965659323,35.06046844811737,60.37566945039114,10.67360389668145,64.9302988674489,91.02807528321074,0.05824199619795863,13.4,180.0
TX-101,74,2026-08-28,15.509119635428437,9780.473044947532,34210.85429626121,20.858523678088837,212.67537403886783,967.6386486785483,2.212190336414692,13.677166215386368,0.07685070735533156,0.45173244025956183,0.00201604448804657,32.915597845011526,60.921405657535594,12.753855069933682,64.24669223588926,55.15433192012367,0.040035813739976105,13.4,180.0
TX-101,75,2026-08-29,18.69870580230809,8611.002859635713,34304.95317561296,25.624840490186262,223.71562794430952,845.9908838285231,3.2019770103678056,16.130920838338184,0.1367245167946004,0.4898529028162315,0.0021128133108867836,33.51494452087256,61.78562034494062,11.239491151928636,63.317737507736766,74.82201764120632,0.03437115654660151,13.4,180.0
TX-101,76,2026-08-30,15.686310086786815,10483.733136462506,35585.867646994586,23.600687820062564,205.24969231818775,959.3623122383592,2.061005617017046,12.850467972364573,0.1175308720816304,0.5135047717098643,0.002123591474638026,36.859494807623314,60.702829167759305,12.65788801043318,73.13223658165498,73.28956353527607,0.04202117236381505,13.4,180.0
TX-101,77,2026-08-31,16.2833891947414,10219.495514694447,33946.569216107586,26.403521801615586,254.02442293875066,926.1474776310419,2.6338573092989623,16.831860604559196,0.09781709696877332,0.48735592768410846,0.002168681861574348,33.70811773176831,60.528940805875756,13.912954807731753,66.39853298659193,71.99030316973229,0.044928947195717585,13.4,180.0
TX-101,78,2026-09-01,13.768980079964672,9873.01866097611,34244.38693448345,36.16739536319629,173.26500872493762,968.9600040329707,2.8101567374287195,15.753895571390744,0.07746024179598274,0.5664315533424717,0.0023736904880515618,35.95959052575007,57.72786783630969,12.829121071066053,66.21456526290713,62.15783002293946,0.04975702616229185,16.13,170.0355
TX-101,79,2026-09-02,16.093603467099786,10278.037636911575,35354.52273389771,33.062326500493995,237.50307492634738,998.0827127928544,1.5664725231086283,14.365122890324637,0.09670697944912097,0.41239507136365144,0.0020282549174696937,36.24875777241051,58.37014821061411,12.336400938689872,62.25252956811069,69.62470381056258,0.06477393634170035,15.36,172.846
TX-101,80,2026-09-03,13.372326539664526,10231.106244505312,31257.563767878026,40.938088481665126,220.1855522995836,885.4000125879791,3.2877732549999474,12.18036114210438,0.12365061483505316,0.4838007612251785,0.0019387791454854697,34.50834438503452,59.129022895881626,12.694670611628409,65.76772055031267,80.21398513122432,0.04991205310514429,14.45,176.16750000000002
TX-101,81,2026-09-04,16.539599433231544,9790.57562803748,39459.4636828191,23.807179850971867,233.4529061368815,1009.4325960576776,2.573920597017203,19.458547221111946,0.11990980565890637,0.5485569503411456,0.002008406656107763,34.78277384178132,59.685886759440585,12.390530596319516,69.2035588251017,76.45051374289136,0.0408855637686271,13.78,178.613
TX-101,82,2026-09-05,17.47328118715494,10460.575373197396,36309.31905689557,35.39465772418291,202.9172533546338,825.6808666295536,2.56590328467961,11.729073503084283,0.104738972230919,0.4958275608386703,0.0018680036886410873,32.044381175654934,58.12902379545875,13.120840651403167,63.00612199981061,77.88473342125474,0.036093145700247437,15.65,171.7875
TX-101,83,2026-09-06,19.316116447077693,9927.986169972663,35580.08079296707,43.31639340940006,238.76627426174622,875.4747502970354,2.7033899075648202,14.348909976960936,0.11019796496953072,0.49473879328745646,0.0018814267564989586,36.46718125070904,59.828685162333244,14.29958909303732,65.27222769125652,89.28254715379782,0.05357319422710627,13.61,179.2335
